"GameNum","Kicker","Good","Distance","Weather","Wind15","Temperature","Grass","Pressure","Ice"
"2002-1410","Hanson","N",33,"Sun",0,"Nice",1,"N",0
"2002-1410","Hanson","Y",26,"Sun",0,"Nice",1,"N",0
"2002-1410","Hanson","Y",20,"Sun",0,"Nice",1,"N",0
"2002-1411","Carney","Y",34,"Clouds",0,"Nice",1,"N",0
"2002-1411","Carney","Y",28,"Clouds",0,"Nice",1,"N",0
"2002-1411","Carney","Y",28,"Clouds",0,"Nice",1,"N",0
"2002-1411","Stover","Y",26,"Clouds",0,"Nice",1,"N",0
"2002-1412","Akers","Y",33,"Sun",0,"Nice",0,"N",0
"2002-1412","Akers","Y",40,"Sun",0,"Nice",0,"N",0
"2002-1412","Akers","N",39,"Sun",0,"Nice",0,"N",0
"2002-1412","Lindell","Y",34,"Sun",0,"Nice",0,"N",0
"2002-1412","Lindell","Y",43,"Sun",0,"Nice",0,"N",0
"2002-1413","Elam","Y",22,"Clouds",0,"Nice",1,"N",0
"2002-1413","Elam","Y",23,"Clouds",0,"Nice",1,"N",0
"2002-1413","Elam","N",33,"Clouds",0,"Nice",1,"N",0
"2002-1413","Elam","N",46,"Clouds",0,"Nice",1,"N",0
"2002-1413","Hall","Y",43,"Clouds",0,"Nice",1,"N",0
"2002-1413","Hall","Y",21,"Clouds",0,"Nice",1,"N",0
"2002-1414","Janikowski","Y",51,"Sun",0,"Nice",1,"N",0
"2002-1414","Janikowski","N",49,"Sun",0,"Nice",1,"N",0
"2002-1414","Janikowski","Y",20,"Sun",0,"Nice",1,"N",0
"2002-1415","Anderson","Y",23,"Sun",0,"Cold",1,"N",0
"2002-1415","Anderson","Y",22,"Sun",0,"Cold",1,"N",0
"2002-1415","Anderson","Y",37,"Sun",0,"Cold",1,"N",0
"2002-1415","Longwell","Y",33,"Sun",0,"Cold",1,"N",0
"2002-1415","Longwell","Y",19,"Sun",0,"Cold",1,"N",0
"2002-1416","Edinger","Y",52,"Clouds",0,"Nice",1,"N",0
"2002-1416","Mare","Y",23,"Clouds",0,"Nice",1,"N",0
"2002-1416","Mare","Y",29,"Clouds",0,"Nice",1,"N",0
"2002-1501","Feely","Y",22,"Inside",0,"Nice",0,"N",0
"2002-1501","Feely","N",36,"Inside",0,"Nice",0,"Y",1
"2002-1501","Lindell","Y",43,"Inside",0,"Nice",0,"N",0
"2002-1502","Christie","Y",39,"SnowRain",1,"Cold",0,"N",0
"2002-1502","Christie","N",44,"SnowRain",1,"Cold",0,"N",0
"2002-1502","Christie","Y",53,"SnowRain",1,"Cold",0,"N",0
"2002-1502","Hollis","Y",42,"SnowRain",1,"Cold",0,"N",0
"2002-1502","Hollis","Y",36,"SnowRain",1,"Cold",0,"N",0
"2002-1503","Edinger","Y",53,"Clouds",1,"Nice",0,"N",0
"2002-1503","Edinger","Y",48,"Clouds",1,"Nice",0,"N",0
"2002-1503","Hall","Y",42,"Clouds",1,"Nice",0,"N",0
"2002-1503","Hall","Y",28,"Clouds",1,"Nice",0,"N",0
"2002-1504","Rackers","Y",51,"Sun",0,"Nice",1,"N",0
"2002-1504","Rackers","Y",18,"Sun",0,"Nice",1,"N",0
"2002-1504","Rackers","Y",25,"Sun",0,"Nice",1,"N",0
"2002-1505","Dawson","Y",29,"Clouds",1,"Cold",1,"N",0
"2002-1506","GramaticaM","Y",20,"Inside",0,"Nice",0,"N",0
"2002-1506","GramaticaM","Y",28,"Inside",0,"Nice",0,"N",0
"2002-1506","GramaticaM","Y",38,"Inside",0,"Nice",0,"N",0
"2002-1506","Hanson","Y",37,"Inside",0,"Nice",0,"N",0
"2002-1506","Hanson","Y",25,"Inside",0,"Nice",0,"N",0
"2002-1506","Hanson","N",57,"Inside",0,"Nice",0,"Y",0
"2002-1507","BrownK","Y",41,"Sun",0,"Nice",1,"N",0
"2002-1507","Stover","Y",22,"Sun",0,"Nice",1,"N",0
"2002-1507","Stover","Y",22,"Sun",0,"Nice",1,"N",0
"2002-1507","Stover","Y",47,"Sun",0,"Nice",1,"N",0
"2002-1508","Janikowski","Y",26,"Sun",0,"Nice",1,"N",0
"2002-1508","Janikowski","Y",38,"Sun",0,"Nice",1,"N",0
"2002-1508","Janikowski","Y",45,"Sun",0,"Nice",1,"N",0
"2002-1508","Mare","Y",25,"Sun",0,"Nice",1,"N",0
"2002-1508","Mare","Y",27,"Sun",0,"Nice",1,"N",0
"2002-1508","Mare","N",40,"Sun",0,"Nice",1,"N",0
"2002-1508","Mare","Y",41,"Sun",0,"Nice",1,"N",0
"2002-1509","Anderson","Y",41,"Inside",0,"Nice",0,"N",0
"2002-1509","Carney","Y",40,"Inside",0,"Nice",0,"N",0
"2002-1509","Carney","Y",34,"Inside",0,"Nice",0,"N",0
"2002-1509","Carney","Y",27,"Inside",0,"Nice",0,"N",0
"2002-1510","Akers","Y",28,"Clouds",1,"Nice",0,"N",0
"2002-1510","Akers","Y",45,"Clouds",1,"Nice",0,"N",0
"2002-1511","Reed","Y",36,"Clouds",1,"Cold",1,"N",0
"2002-1511","Reed","Y",41,"Clouds",1,"Cold",1,"N",0
"2002-1511","Reed","Y",23,"Clouds",1,"Cold",1,"N",0
"2002-1512","Andersen","N",43,"Clouds",0,"Nice",1,"N",0
"2002-1512","Andersen","Y",21,"Clouds",0,"Nice",1,"N",0
"2002-1512","Elam","Y",30,"Clouds",0,"Nice",1,"N",0
"2002-1513","Bryant","Y",38,"Clouds",0,"Nice",1,"N",0
"2002-1513","Bryant","Y",35,"Clouds",0,"Nice",1,"N",0
"2002-1513","Bryant","Y",31,"Clouds",0,"Nice",1,"N",0
"2002-1514","Chandler","Y",47,"SnowRain",1,"Nice",1,"N",0
"2002-1514","Chandler","Y",42,"SnowRain",1,"Nice",1,"N",0
"2002-1514","Longwell","Y",48,"SnowRain",1,"Nice",1,"N",0
"2002-1514","Longwell","N",42,"SnowRain",1,"Nice",1,"N",0
"2002-1514","Longwell","Y",28,"SnowRain",1,"Nice",1,"N",0
"2002-1515","Wilkins","Y",26,"Inside",0,"Nice",0,"N",0
"2002-1515","Wilkins","Y",37,"Inside",0,"Nice",0,"N",0
"2002-1515","Wilkins","Y",26,"Inside",0,"Nice",0,"Y",0
"2002-1516","Nedney","N",45,"Clouds",0,"Nice",1,"N",0
"2002-1516","Nedney","Y",28,"Clouds",0,"Nice",1,"N",0
"2002-1601","Anderson","Y",35,"Inside",0,"Nice",0,"N",0
"2002-1601","Anderson","Y",53,"Inside",0,"Nice",0,"Y",0
"2002-1601","Mare","Y",25,"Inside",0,"Nice",0,"N",0
"2002-1602","Chandler","N",42,"Sun",0,"Nice",1,"N",0
"2002-1602","Chandler","N",42,"Sun",0,"Nice",1,"N",0
"2002-1602","Chandler","Y",24,"Sun",0,"Nice",1,"N",0
"2002-1602","GramaticaB","N",40,"Sun",0,"Nice",1,"N",0
"2002-1603","Akers","Y",32,"Clouds",0,"Nice",0,"N",0
"2002-1603","Akers","Y",39,"Clouds",0,"Nice",0,"N",0
"2002-1603","Cundiff","Y",42,"Clouds",0,"Nice",0,"N",0
"2002-1604","Feely","Y",23,"Inside",0,"Nice",0,"N",0
"2002-1604","Feely","Y",23,"Inside",0,"Nice",0,"N",0
"2002-1604","Feely","Y",36,"Inside",0,"Nice",0,"N",0
"2002-1604","Feely","Y",20,"Inside",0,"Nice",0,"N",0
"2002-1604","Feely","Y",39,"Inside",0,"Nice",0,"N",0
"2002-1604","Hanson","N",44,"Inside",0,"Nice",0,"N",0
"2002-1605","Edinger","N",48,"Sun",0,"Nice",1,"N",0
"2002-1605","Graham","Y",25,"Sun",0,"Nice",1,"N",0
"2002-1606","Carney","Y",38,"Sun",1,"Nice",1,"N",0
"2002-1606","Carney","N",33,"Sun",1,"Nice",1,"N",0
"2002-1606","Carney","Y",43,"Sun",1,"Nice",1,"N",0
"2002-1607","Hollis","N",33,"SnowRain",1,"Cold",1,"N",0
"2002-1607","Longwell","Y",33,"SnowRain",1,"Cold",1,"N",0
"2002-1608","Bryant","Y",20,"Inside",0,"Nice",0,"N",0
"2002-1608","Vanderjagt","Y",20,"Inside",0,"Nice",0,"N",0
"2002-1608","Vanderjagt","Y",27,"Inside",0,"Nice",0,"N",0
"2002-1609","Boyd","Y",24,"Sun",0,"Nice",1,"N",0
"2002-1609","Nedney","N",46,"Sun",0,"Nice",1,"N",0
"2002-1610","Christie","Y",30,"Sun",0,"Cold",1,"N",0
"2002-1610","Christie","Y",49,"Sun",0,"Cold",1,"N",0
"2002-1610","Christie","Y",24,"Sun",0,"Cold",1,"N",0
"2002-1610","Husted","Y",38,"Sun",0,"Cold",1,"Y",0
"2002-1611","BrownK","Y",46,"Sun",0,"Nice",1,"N",0
"2002-1611","Cortez","N",48,"Sun",0,"Nice",1,"N",0
"2002-1611","Cortez","N",46,"Sun",0,"Nice",1,"N",0
"2002-1611","Cortez","Y",23,"Sun",0,"Nice",1,"N",0
"2002-1612","Lindell","Y",31,"Clouds",0,"Nice",0,"N",0
"2002-1612","Lindell","Y",36,"Clouds",0,"Nice",0,"N",0
"2002-1612","Lindell","Y",22,"Clouds",0,"Nice",0,"N",0
"2002-1612","Wilkins","Y",45,"Clouds",0,"Nice",0,"N",0
"2002-1613","Stover","Y",31,"Clouds",0,"Nice",1,"N",0
"2002-1613","Stover","Y",43,"Clouds",0,"Nice",1,"N",0
"2002-1614","Elam","Y",25,"Sun",0,"Nice",1,"N",0
"2002-1615","Hall","Y",39,"Clouds",1,"Cold",1,"N",0
"2002-1615","Hall","Y",23,"Clouds",1,"Cold",1,"N",0
"2002-1615","Hall","Y",43,"Clouds",1,"Cold",1,"N",0
"2002-1615","Vinatieri","Y",49,"Clouds",1,"Cold",1,"N",0
"2002-1616","Reed","Y",26,"Clouds",0,"Nice",1,"N",0
"2002-1701","Akers","N",35,"Sun",0,"Cold",1,"Y",0
"2002-1701","Bryant","N",36,"Sun",0,"Cold",1,"N",0
"2002-1701","Bryant","Y",39,"Sun",0,"Cold",1,"Y",0
"2002-1702","Janikowski","Y",27,"SnowRain",1,"Nice",1,"N",0
"2002-1703","Hollis","Y",32,"Clouds",0,"Cold",0,"N",0
"2002-1703","Hollis","Y",25,"Clouds",0,"Cold",0,"N",0
"2002-1703","Rackers","Y",19,"Clouds",0,"Cold",0,"N",0
"2002-1704","Dawson","Y",40,"Clouds",0,"Cold",1,"N",0
"2002-1704","Feely","N",28,"Clouds",0,"Cold",1,"N",0
"2002-1704","Feely","Y",42,"Clouds",0,"Cold",1,"N",0
"2002-1704","Feely","Y",49,"Clouds",0,"Cold",1,"N",0
"2002-1704","Feely","Y",30,"Clouds",0,"Cold",1,"N",0
"2002-1705","Anderson","N",43,"Inside",0,"Nice",0,"N",0
"2002-1705","Anderson","Y",18,"Inside",0,"Nice",0,"N",0
"2002-1705","Hanson","Y",37,"Inside",0,"Nice",0,"N",0
"2002-1706","BrownK","N",50,"Clouds",0,"Nice",1,"N",0
"2002-1706","BrownK","N",19,"Clouds",0,"Nice",1,"N",0
"2002-1706","BrownK","Y",42,"Clouds",0,"Nice",1,"N",0
"2002-1706","Nedney","Y",28,"Clouds",0,"Nice",1,"N",0
"2002-1706","Nedney","Y",26,"Clouds",0,"Nice",1,"N",0
"2002-1707","Mare","N",47,"Clouds",1,"Cold",1,"N",0
"2002-1707","Mare","Y",28,"Clouds",1,"Cold",1,"N",0
"2002-1707","Vinatieri","Y",41,"Clouds",1,"Cold",1,"N",0
"2002-1707","Vinatieri","Y",36,"Clouds",1,"Cold",1,"N",0
"2002-1707","Vinatieri","Y",43,"Clouds",1,"Cold",1,"Y",0
"2002-1707","Vinatieri","Y",35,"Clouds",1,"Cold",1,"Y",0
"2002-1708","Carney","Y",30,"Inside",0,"Nice",0,"N",0
"2002-1708","Carney","Y",38,"Inside",0,"Nice",0,"N",0
"2002-1708","Graham","Y",50,"Inside",0,"Nice",0,"N",0
"2002-1709","Reed","Y",23,"Clouds",0,"Cold",1,"N",0
"2002-1709","Reed","Y",48,"Clouds",0,"Cold",1,"N",0
"2002-1709","Stover","Y",43,"Clouds",0,"Cold",1,"N",0
"2002-1710","Cortez","Y",22,"Sun",0,"Nice",1,"N",0
"2002-1710","Cortez","Y",38,"Sun",0,"Nice",1,"N",0
"2002-1711","Boyd","Y",32,"Inside",0,"Nice",0,"N",0
"2002-1711","Boyd","Y",23,"Inside",0,"Nice",0,"N",0
"2002-1711","Vanderjagt","Y",19,"Inside",0,"Nice",0,"N",0
"2002-1711","Vanderjagt","Y",27,"Inside",0,"Nice",0,"N",0
"2002-1712","Elam","Y",44,"Sun",0,"Nice",1,"N",0
"2002-1712","Elam","Y",54,"Sun",0,"Nice",1,"N",0
"2002-1712","Elam","Y",21,"Sun",0,"Nice",1,"N",0
"2002-1713","Longwell","Y",23,"Clouds",0,"Cold",1,"N",0
"2002-1714","Christie","Y",26,"Clouds",0,"Nice",1,"N",0
"2002-1714","Christie","Y",29,"Clouds",0,"Nice",1,"N",0
"2002-1714","Lindell","N",52,"Clouds",0,"Nice",1,"N",0
"2002-1714","Lindell","Y",24,"Clouds",0,"Nice",1,"Y",0
"2002-1715","GramaticaM","Y",30,"Clouds",0,"Cold",0,"N",0
"2002-1715","GramaticaM","Y",32,"Clouds",0,"Cold",0,"N",0
"2002-1715","GramaticaM","Y",33,"Clouds",0,"Cold",0,"N",0
"2002-1715","GramaticaM","Y",26,"Clouds",0,"Cold",0,"N",0
"2002-1715","GramaticaM","Y",33,"Clouds",0,"Cold",0,"N",0
"2002-1716","Chandler","Y",19,"Inside",0,"Nice",0,"N",0
"2002-1716","Chandler","Y",44,"Inside",0,"Nice",0,"N",0
"2002-1716","Wilkins","Y",39,"Inside",0,"Nice",0,"N",0
"2002-P11","Hall","Y",41,"Clouds",0,"Cold",1,"N",0
"2002-P11","Hall","Y",39,"Clouds",0,"Cold",1,"N",0
"2002-P11","Vanderjagt","N",41,"Clouds",0,"Cold",1,"N",0
"2002-P12","Feely","Y",22,"SnowRain",1,"Cold",1,"N",0
"2002-P12","Feely","Y",23,"SnowRain",1,"Cold",1,"N",0
"2002-P12","Feely","N",45,"SnowRain",1,"Cold",1,"N",0
"2002-P12","Feely","N",43,"SnowRain",1,"Cold",1,"N",0
"2002-P12","Longwell","N",47,"SnowRain",1,"Cold",1,"N",0
"2002-P12","Longwell","N",44,"SnowRain",1,"Cold",1,"N",0
"2002-P13","Dawson","Y",31,"SnowRain",0,"Cold",1,"N",0
"2002-P13","Dawson","Y",24,"SnowRain",0,"Cold",1,"N",0
"2002-P13","Reed","N",46,"SnowRain",0,"Cold",1,"N",0
"2002-P14","Bryant","Y",21,"Sun",0,"Nice",1,"N",0
"2002-P14","Bryant","N",42,"Sun",0,"Nice",1,"N",0
"2002-P14","Bryant","N",40,"Sun",0,"Nice",1,"Y",1
"2002-P14","Chandler","Y",25,"Sun",0,"Nice",1,"N",0
"2002-P21","Nedney","Y",42,"Sun",0,"Cold",1,"N",0
"2002-P21","Nedney","N",48,"Sun",0,"Cold",1,"Y",0
"2002-P21","Nedney","N",31,"Sun",0,"Cold",1,"Y",1
"2002-P21","Nedney","Y",26,"Sun",0,"Cold",1,"Y",0
"2002-P21","Reed","Y",30,"Sun",0,"Cold",1,"N",0
"2002-P21","Reed","Y",39,"Sun",0,"Cold",1,"N",0
"2002-P21","Reed","N",44,"Sun",0,"Cold",1,"N",0
"2002-P21","Reed","Y",40,"Sun",0,"Cold",1,"N",0
"2002-P22","Akers","Y",34,"Sun",0,"Cold",0,"N",0
"2002-P22","Akers","Y",39,"Sun",0,"Cold",0,"N",0
"2002-P22","Akers","N",51,"Sun",0,"Cold",0,"N",0
"2002-P22","Feely","Y",34,"Sun",0,"Cold",0,"N",0
"2002-P22","Feely","Y",52,"Sun",0,"Cold",0,"N",0
"2002-P22","Feely","N",37,"Sun",0,"Cold",0,"N",0
"2002-P23","Chandler","Y",24,"Clouds",0,"Nice",1,"N",0
"2002-P23","Chandler","Y",40,"Clouds",0,"Nice",1,"N",0
"2002-P23","GramaticaM","Y",19,"Clouds",0,"Nice",1,"N",0
"2002-P23","GramaticaM","N",45,"Clouds",0,"Nice",1,"N",0
"2002-P24","Hall","Y",38,"Clouds",0,"Nice",1,"N",0
"2002-P24","Hall","N",48,"Clouds",0,"Nice",1,"N",0
"2002-P24","Janikowski","Y",29,"Clouds",0,"Nice",1,"N",0
"2002-P24","Janikowski","N",28,"Clouds",0,"Nice",1,"N",0
"2002-P24","Janikowski","Y",34,"Clouds",0,"Nice",1,"N",0
"2002-P24","Janikowski","Y",31,"Clouds",0,"Nice",1,"N",0
"2002-P31","Akers","Y",30,"Clouds",0,"Cold",0,"N",0
"2002-P31","GramaticaM","Y",48,"Clouds",0,"Cold",0,"N",0
"2002-P31","GramaticaM","Y",27,"Clouds",0,"Cold",0,"N",0
"2002-P32","Janikowski","Y",43,"Sun",0,"Nice",1,"N",0
"2002-P32","Janikowski","Y",32,"Sun",0,"Nice",1,"N",0
"2002-P32","Nedney","Y",29,"Sun",0,"Nice",1,"N",0
"2002-P41","GramaticaM","Y",31,"Sun",0,"Hot",1,"N",0
"2002-P41","GramaticaM","Y",43,"Sun",0,"Hot",1,"N",0
"2002-P41","Janikowski","Y",40,"Sun",0,"Hot",1,"N",0
"2003-0101","Brien","Y",30,"Clouds",0,"Nice",1,"N",0
"2003-0101","Brien","Y",41,"Clouds",0,"Nice",1,"N",0
"2003-0101","Hall","Y",50,"Clouds",0,"Nice",1,"N",0
"2003-0101","Hall","Y",22,"Clouds",0,"Nice",1,"N",0
"2003-0101","Hall","Y",33,"Clouds",0,"Nice",1,"Y",0
"2003-0102","GramaticaB","Y",38,"Inside",0,"Nice",0,"N",0
"2003-0103","BrownK","Y",36,"Clouds",0,"Hot",1,"N",0
"2003-0103","BrownK","N",43,"Clouds",0,"Hot",1,"N",0
"2003-0103","BrownK","Y",50,"Clouds",0,"Hot",1,"N",0
"2003-0103","BrownK","N",54,"Clouds",0,"Hot",1,"N",0
"2003-0103","BrownK","Y",23,"Clouds",0,"Hot",1,"N",0
"2003-0103","BrownK","Y",24,"Clouds",0,"Hot",1,"N",0
"2003-0103","BrownK","Y",35,"Clouds",0,"Hot",1,"Y",0
"2003-0104","Bryant","Y",24,"Sun",0,"Nice",0,"N",0
"2003-0104","Bryant","Y",47,"Sun",0,"Nice",0,"N",0
"2003-0104","Bryant","Y",44,"Sun",0,"Nice",0,"N",0
"2003-0104","Wilkins","Y",39,"Sun",0,"Nice",0,"N",0
"2003-0104","Wilkins","Y",28,"Sun",0,"Nice",0,"N",0
"2003-0105","Elam","Y",51,"Clouds",0,"Nice",1,"N",0
"2003-0105","Elam","Y",27,"Clouds",0,"Nice",1,"N",0
"2003-0105","Elam","Y",39,"Clouds",0,"Nice",1,"N",0
"2003-0105","Graham","Y",26,"Clouds",0,"Nice",1,"N",0
"2003-0106","Elling","Y",22,"Sun",0,"Nice",1,"N",0
"2003-0106","Elling","Y",46,"Sun",0,"Nice",1,"N",0
"2003-0106","Elling","Y",34,"Sun",0,"Nice",1,"N",0
"2003-0106","Longwell","Y",27,"Sun",0,"Nice",1,"N",0
"2003-0107","Andersen","Y",42,"Sun",0,"Nice",1,"N",0
"2003-0107","Andersen","Y",46,"Sun",0,"Nice",1,"N",0
"2003-0108","Lindell","Y",44,"Sun",1,"Nice",0,"N",0
"2003-0109","Kasay","Y",49,"Clouds",0,"Nice",1,"N",0
"2003-0109","Marler","Y",40,"Clouds",0,"Nice",1,"N",0
"2003-0109","Marler","N",55,"Clouds",0,"Nice",1,"Y",0
"2003-0110","Reed","Y",29,"Sun",0,"Nice",1,"N",0
"2003-0110","Reed","Y",31,"Sun",0,"Nice",1,"N",0
"2003-0111","Dawson","Y",19,"Sun",0,"Nice",1,"N",0
"2003-0111","Dawson","Y",20,"Sun",0,"Nice",1,"N",0
"2003-0111","Vanderjagt","Y",22,"Sun",0,"Nice",1,"N",0
"2003-0111","Vanderjagt","Y",46,"Sun",0,"Nice",1,"N",0
"2003-0111","Vanderjagt","Y",45,"Sun",0,"Nice",1,"Y",1
"2003-0112","Cundiff","N",33,"Clouds",0,"Hot",0,"N",0
"2003-0112","Feely","Y",37,"Clouds",0,"Hot",0,"N",0
"2003-0112","Feely","Y",31,"Clouds",0,"Hot",0,"N",0
"2003-0113","Chandler","Y",22,"Sun",1,"Nice",1,"N",0
"2003-0113","Chandler","Y",29,"Sun",1,"Nice",1,"N",0
"2003-0113","Chandler","Y",28,"Sun",1,"Nice",1,"N",0
"2003-0113","Chandler","Y",24,"Sun",1,"Nice",1,"N",0
"2003-0113","Chandler","Y",26,"Sun",1,"Nice",1,"N",0
"2003-0114","BrownJ","Y",37,"Clouds",0,"Nice",0,"N",0
"2003-0114","BrownJ","Y",25,"Clouds",0,"Nice",0,"N",0
"2003-0114","Carney","Y",33,"Clouds",0,"Nice",0,"N",0
"2003-0115","Hentrich","Y",49,"Clouds",0,"Nice",1,"N",0
"2003-0115","Hentrich","Y",34,"Clouds",0,"Nice",1,"N",0
"2003-0115","Hentrich","Y",33,"Clouds",0,"Nice",1,"N",0
"2003-0115","Janikowski","Y",47,"Clouds",0,"Nice",1,"N",0
"2003-0115","Janikowski","Y",47,"Clouds",0,"Nice",1,"N",0
"2003-0115","Nedney","Y",50,"Clouds",0,"Nice",1,"N",0
"2003-0116","GramaticaM","Y",23,"Clouds",0,"Nice",1,"N",0
"2003-0201","Feely","Y",37,"Inside",0,"Nice",0,"N",0
"2003-0201","Feely","N",45,"Inside",0,"Nice",0,"N",0
"2003-0201","Hall","N",51,"Inside",0,"Nice",0,"N",0
"2003-0201","Hall","Y",54,"Inside",0,"Nice",0,"N",0
"2003-0202","Dawson","Y",44,"Clouds",0,"Nice",0,"N",0
"2003-0202","Dawson","Y",35,"Clouds",0,"Nice",0,"N",0
"2003-0202","Richey","Y",56,"Clouds",0,"Nice",0,"N",0
"2003-0202","Stover","N",45,"Clouds",0,"Nice",0,"N",0
"2003-0202","Stover","Y",20,"Clouds",0,"Nice",0,"N",0
"2003-0202","Stover","Y",40,"Clouds",0,"Nice",0,"N",0
"2003-0202","Stover","Y",21,"Clouds",0,"Nice",0,"N",0
"2003-0203","Hanson","Y",22,"SnowRain",0,"Nice",1,"N",0
"2003-0203","Hanson","Y",52,"SnowRain",0,"Nice",1,"N",0
"2003-0203","Longwell","Y",46,"SnowRain",0,"Nice",1,"N",0
"2003-0204","Vanderjagt","Y",29,"Inside",0,"Nice",0,"N",0
"2003-0204","Vanderjagt","Y",41,"Inside",0,"Nice",0,"N",0
"2003-0204","Vanderjagt","Y",23,"Inside",0,"Nice",0,"N",0
"2003-0204","Vanderjagt","Y",48,"Inside",0,"Nice",0,"N",0
"2003-0205","Lindell","Y",27,"Sun",0,"Hot",1,"N",0
"2003-0205","Marler","N",48,"Sun",0,"Hot",1,"N",0
"2003-0205","Marler","Y",44,"Sun",0,"Hot",1,"N",0
"2003-0206","Reed","Y",20,"Sun",0,"Nice",1,"N",0
"2003-0206","Reed","Y",51,"Sun",0,"Nice",1,"N",0
"2003-0207","BrownK","Y",30,"Inside",0,"Nice",1,"N",0
"2003-0207","Carney","Y",39,"Inside",0,"Nice",1,"N",0
"2003-0208","Brien","Y",30,"Clouds",0,"Nice",0,"N",0
"2003-0209","Chandler","Y",35,"Inside",0,"Nice",0,"N",0
"2003-0209","Chandler","N",43,"Inside",0,"Nice",0,"N",0
"2003-0209","Wilkins","Y",29,"Inside",0,"Nice",0,"N",0
"2003-0209","Wilkins","Y",28,"Inside",0,"Nice",0,"Y",0
"2003-0210","BrownJ","Y",37,"Sun",0,"Hot",1,"N",0
"2003-0210","GramaticaB","N",53,"Sun",0,"Hot",1,"N",0
"2003-0211","GramaticaM","N",38,"Clouds",0,"Hot",1,"N",0
"2003-0211","GramaticaM","Y",41,"Clouds",0,"Hot",1,"N",0
"2003-0211","GramaticaM","N",47,"Clouds",0,"Hot",1,"N",0
"2003-0211","Kasay","Y",28,"Clouds",0,"Hot",1,"N",0
"2003-0211","Kasay","Y",35,"Clouds",0,"Hot",1,"N",0
"2003-0211","Kasay","Y",20,"Clouds",0,"Hot",1,"N",0
"2003-0211","Kasay","Y",47,"Clouds",0,"Hot",1,"Y",0
"2003-0212","Graham","Y",31,"Sun",0,"Hot",1,"N",0
"2003-0212","Graham","Y",22,"Sun",0,"Hot",1,"N",0
"2003-0212","Janikowski","Y",40,"Sun",0,"Hot",1,"N",0
"2003-0212","Janikowski","Y",26,"Sun",0,"Hot",1,"N",0
"2003-0212","Janikowski","Y",39,"Sun",0,"Hot",1,"Y",0
"2003-0213","Akers","Y",57,"Clouds",0,"Hot",1,"N",0
"2003-0213","Vinatieri","Y",27,"Clouds",0,"Hot",1,"N",0
"2003-0214","Christie","Y",19,"Sun",0,"Nice",1,"N",0
"2003-0214","Christie","Y",25,"Sun",0,"Nice",1,"N",0
"2003-0214","Elam","Y",30,"Sun",0,"Nice",1,"N",0
"2003-0214","Elam","Y",45,"Sun",0,"Nice",1,"N",0
"2003-0214","Elam","Y",34,"Sun",0,"Nice",1,"N",0
"2003-0215","Edinger","Y",42,"Inside",0,"Nice",0,"N",0
"2003-0215","Edinger","Y",43,"Inside",0,"Nice",0,"N",0
"2003-0215","Elling","Y",23,"Inside",0,"Nice",0,"N",0
"2003-0215","Elling","N",53,"Inside",0,"Nice",0,"N",0
"2003-0216","Bryant","Y",30,"SnowRain",0,"Nice",0,"Y",0
"2003-0216","Cundiff","Y",37,"SnowRain",0,"Nice",0,"N",0
"2003-0216","Cundiff","Y",49,"SnowRain",0,"Nice",0,"N",0
"2003-0216","Cundiff","N",53,"SnowRain",0,"Nice",0,"N",0
"2003-0216","Cundiff","Y",42,"SnowRain",0,"Nice",0,"N",0
"2003-0216","Cundiff","Y",21,"SnowRain",0,"Nice",0,"N",0
"2003-0216","Cundiff","Y",36,"SnowRain",0,"Nice",0,"N",0
"2003-0216","Cundiff","Y",52,"SnowRain",0,"Nice",0,"Y",0
"2003-0216","Cundiff","Y",25,"SnowRain",0,"Nice",0,"Y",1
"2003-0301","Feely","Y",29,"Inside",0,"Nice",0,"N",0
"2003-0301","Feely","N",44,"Inside",0,"Nice",0,"N",0
"2003-0301","GramaticaM","Y",24,"Inside",0,"Nice",0,"N",0
"2003-0302","Graham","Y",44,"Sun",0,"Nice",1,"N",0
"2003-0302","Reed","N",24,"Sun",0,"Nice",1,"N",0
"2003-0302","Reed","Y",33,"Sun",0,"Nice",1,"N",0
"2003-0303","Elling","N",37,"Inside",0,"Nice",0,"N",0
"2003-0303","Elling","Y",21,"Inside",0,"Nice",0,"N",0
"2003-0303","Hanson","Y",27,"Inside",0,"Nice",0,"N",0
"2003-0303","Hanson","Y",37,"Inside",0,"Nice",0,"N",0
"2003-0305","Marler","N",46,"Inside",0,"Nice",0,"N",0
"2003-0305","Marler","Y",49,"Inside",0,"Nice",0,"N",0
"2003-0305","Marler","N",41,"Inside",0,"Nice",0,"N",0
"2003-0305","Marler","Y",37,"Inside",0,"Nice",0,"N",0
"2003-0305","Vanderjagt","Y",46,"Inside",0,"Nice",0,"N",0
"2003-0305","Vanderjagt","Y",36,"Inside",0,"Nice",0,"N",0
"2003-0305","Vanderjagt","Y",29,"Inside",0,"Nice",0,"N",0
"2003-0306","Anderson","Y",22,"Clouds",0,"Nice",1,"N",0
"2003-0306","Anderson","Y",43,"Clouds",0,"Nice",1,"N",0
"2003-0306","Carney","Y",31,"Clouds",0,"Nice",1,"N",0
"2003-0307","Brien","Y",41,"Sun",0,"Nice",1,"N",0
"2003-0307","Brien","Y",39,"Sun",0,"Nice",1,"N",0
"2003-0307","Brien","Y",30,"Sun",0,"Nice",1,"N",0
"2003-0307","Brien","N",42,"Sun",0,"Nice",1,"N",0
